,date,time,open,high,low,close,action,P/L,Total profit
0,2020.01.02,06:00:00,1.3209,1.32177,1.32033,1.3207,,,
1,2020.01.02,07:00:00,1.3207,1.32137,1.32021,1.32134,,,
2,2020.01.02,08:00:00,1.32134,1.32239,1.32061,1.32187,,,
3,2020.01.02,09:00:00,1.32198,1.3229,1.32095,1.32195,,,
4,2020.01.02,10:00:00,1.32195,1.32305,1.3209,1.32215,,,
5,2020.01.02,11:00:00,1.32213,1.32269,1.32098,1.32139,,,
6,2020.01.02,12:00:00,1.32139,1.32146,1.32049,1.32112,,,
7,2020.01.02,13:00:00,1.32111,1.32113,1.31886,1.31995,,,
8,2020.01.02,14:00:00,1.31995,1.32126,1.31905,1.31968,,,
9,2020.01.02,15:00:00,1.31968,1.31969,1.31712,1.31762,,,
10,2020.01.02,16:00:00,1.31762,1.31772,1.31351,1.31473,,,
11,2020.01.02,17:00:00,1.31472,1.31943,1.31454,1.31888,,,
12,2020.01.02,18:00:00,1.31889,1.31891,1.31233,1.31268,,,
13,2020.01.02,19:00:00,1.31268,1.31342,1.3115,1.31341,,,
14,2020.01.02,20:00:00,1.31341,1.31433,1.31248,1.31395,,,
15,2020.01.02,21:00:00,1.31395,1.31403,1.31279,1.31284,,,
16,2020.01.02,22:00:00,1.31284,1.31455,1.31283,1.31383,,,
17,2020.01.02,23:00:00,1.31381,1.31418,1.31347,1.31363,,,
18,2020.01.03,00:00:00,1.31363,1.31457,1.31342,1.31371,,,
19,2020.01.03,01:00:00,1.31371,1.31479,1.31329,1.31466,,,
20,2020.01.03,02:00:00,1.31465,1.31566,1.31395,1.31549,,,
21,2020.01.03,03:00:00,1.31549,1.31599,1.31345,1.31376,,,
22,2020.01.03,04:00:00,1.31376,1.31435,1.31232,1.31273,,,
23,2020.01.03,05:00:00,1.31275,1.31378,1.31263,1.31355,,,
24,2020.01.03,06:00:00,1.31355,1.31372,1.31244,1.31257,,,
25,2020.01.03,07:00:00,1.31257,1.31288,1.31156,1.31211,,,
26,2020.01.03,08:00:00,1.31211,1.31238,1.3105,1.31234,,,
27,2020.01.03,09:00:00,1.31232,1.31233,1.30827,1.30908,,,
28,2020.01.03,10:00:00,1.30908,1.31174,1.30863,1.30976,,,
29,2020.01.03,11:00:00,1.30976,1.31007,1.30662,1.30676,hold,0,0
30,2020.01.03,12:00:00,1.30676,1.30878,1.30676,1.30778,hold,0,0
31,2020.01.03,13:00:00,1.30778,1.30784,1.30532,1.30581,hold,0,0
32,2020.01.03,14:00:00,1.30581,1.30821,1.30537,1.30798,hold,0,0
33,2020.01.03,15:00:00,1.30798,1.31096,1.30718,1.30723,hold,0,0
34,2020.01.03,16:00:00,1.30721,1.30895,1.3066,1.30691,hold,0,0
35,2020.01.03,17:00:00,1.30729,1.3094,1.30685,1.30713,hold,0,0
36,2020.01.03,18:00:00,1.30713,1.30987,1.30691,1.30895,hold,0,0
37,2020.01.03,19:00:00,1.30895,1.30936,1.30801,1.30879,hold,0,0
38,2020.01.03,20:00:00,1.30879,1.30898,1.30727,1.30825,hold,0,0
39,2020.01.03,21:00:00,1.30834,1.30844,1.30743,1.30783,hold,0,0
40,2020.01.03,22:00:00,1.30783,1.30788,1.30717,1.3073,hold,0,0
41,2020.01.03,23:00:00,1.30727,1.30767,1.30706,1.30743,hold,0,0
42,2020.01.06,00:00:00,1.30781,1.30854,1.30639,1.30688,hold,0,0
43,2020.01.06,01:00:00,1.30688,1.30846,1.30625,1.30767,hold,0,0
44,2020.01.06,02:00:00,1.30767,1.3088,1.30766,1.30801,hold,0,0
45,2020.01.06,03:00:00,1.30801,1.30816,1.30753,1.30787,hold,0,0
46,2020.01.06,04:00:00,1.30787,1.30877,1.30787,1.30871,hold,0,0
47,2020.01.06,05:00:00,1.30871,1.30902,1.30806,1.30816,hold,0,0
48,2020.01.06,06:00:00,1.30816,1.30865,1.30807,1.30835,hold,0,0
49,2020.01.06,07:00:00,1.30835,1.30854,1.30796,1.30809,hold,0,0
50,2020.01.06,08:00:00,1.30807,1.3083,1.30683,1.30824,hold,0,0
51,2020.01.06,09:00:00,1.30822,1.30944,1.30697,1.30726,hold,0,0
52,2020.01.06,10:00:00,1.3073,1.3108,1.30635,1.31051,hold,0,0
53,2020.01.06,11:00:00,1.31053,1.31484,1.3103,1.31428,hold,0,0
54,2020.01.06,12:00:00,1.31428,1.31729,1.31376,1.31521,hold,0,0
55,2020.01.06,13:00:00,1.31521,1.3174,1.31506,1.31564,hold,0,0
56,2020.01.06,14:00:00,1.31563,1.31567,1.31383,1.31383,hold,0,0
57,2020.01.06,15:00:00,1.31386,1.31485,1.31346,1.31402,hold,0,0
58,2020.01.06,16:00:00,1.31401,1.31607,1.3133,1.31362,hold,0,0
59,2020.01.06,17:00:00,1.31362,1.31622,1.31334,1.31585,hold,0,0
60,2020.01.06,18:00:00,1.31585,1.31694,1.31517,1.31623,hold,0,0
61,2020.01.06,19:00:00,1.31623,1.31741,1.31562,1.3159,hold,0,0
62,2020.01.06,20:00:00,1.31588,1.31673,1.31576,1.31576,hold,0,0
63,2020.01.06,21:00:00,1.31576,1.31638,1.31552,1.31627,hold,0,0
64,2020.01.06,22:00:00,1.31627,1.31673,1.31589,1.31669,hold,0,0
65,2020.01.06,23:00:00,1.31662,1.31682,1.31638,1.31682,hold,0,0
66,2020.01.07,00:00:00,1.31684,1.31783,1.31647,1.31747,hold,0,0
67,2020.01.07,01:00:00,1.31747,1.31754,1.3168,1.31705,hold,0,0
68,2020.01.07,02:00:00,1.31705,1.31767,1.3169,1.3173,hold,0,0
69,2020.01.07,03:00:00,1.3173,1.31773,1.31698,1.31715,hold,0,0
70,2020.01.07,04:00:00,1.31716,1.31724,1.31686,1.31697,hold,0,0
71,2020.01.07,05:00:00,1.31697,1.31758,1.31688,1.31737,hold,0,0
72,2020.01.07,06:00:00,1.31737,1.31752,1.31691,1.31708,hold,0,0
73,2020.01.07,07:00:00,1.31711,1.31726,1.31533,1.31543,hold,0,0
74,2020.01.07,08:00:00,1.31547,1.31626,1.31477,1.31552,hold,0,0
75,2020.01.07,09:00:00,1.31547,1.31611,1.31408,1.31434,hold,0,0
76,2020.01.07,10:00:00,1.31434,1.32119,1.31427,1.31881,hold,0,0
77,2020.01.07,11:00:00,1.31882,1.31968,1.31671,1.3173,hold,0,0
78,2020.01.07,12:00:00,1.31726,1.31738,1.31452,1.31601,hold,0,0
79,2020.01.07,13:00:00,1.31601,1.3164,1.31452,1.31468,hold,0,0
80,2020.01.07,14:00:00,1.31468,1.31477,1.31099,1.31205,hold,0,0
81,2020.01.07,15:00:00,1.31203,1.31231,1.31021,1.31179,short,0,0
82,2020.01.07,16:00:00,1.31178,1.31352,1.31051,1.31062,hold,-0.018829999999999885,0
83,2020.01.07,17:00:00,1.31062,1.31239,1.30948,1.31212,hold,-0.020329999999999942,0
84,2020.01.07,18:00:00,1.31212,1.31325,1.31059,1.31258,hold,-0.02079000000000007,0
85,2020.01.07,19:00:00,1.31257,1.31393,1.31222,1.31272,hold,-0.020930000000000098,0
86,2020.01.07,20:00:00,1.31272,1.31371,1.31248,1.31252,hold,-0.020729999999999898,0
87,2020.01.07,21:00:00,1.31253,1.31271,1.31184,1.31203,hold,-0.02024000000000002,0
88,2020.01.07,22:00:00,1.31202,1.31232,1.31163,1.31178,hold,-0.019989999999999935,0
89,2020.01.07,23:00:00,1.31179,1.31212,1.31135,1.31203,hold,-0.02024000000000002,0
90,2020.01.08,00:00:00,1.3118,1.31263,1.31089,1.31154,hold,-0.019749999999999917,0
91,2020.01.08,01:00:00,1.31178,1.31193,1.31048,1.31134,hold,-0.01954999999999994,0
92,2020.01.08,02:00:00,1.31134,1.31194,1.31065,1.31115,hold,-0.019360000000000026,0
93,2020.01.08,03:00:00,1.31115,1.31211,1.31109,1.31169,hold,-0.01990000000000001,0
94,2020.01.08,04:00:00,1.31169,1.31398,1.31168,1.31329,hold,-0.021500000000000057,0
95,2020.01.08,05:00:00,1.31329,1.3139,1.31237,1.31307,hold,-0.021279999999999948,0
96,2020.01.08,06:00:00,1.31307,1.31342,1.31183,1.31207,hold,-0.02028000000000006,0
97,2020.01.08,07:00:00,1.31207,1.31242,1.31158,1.31175,hold,-0.01995999999999996,0
98,2020.01.08,08:00:00,1.31175,1.31337,1.31174,1.31294,hold,-0.021149999999999985,0
99,2020.01.08,09:00:00,1.31303,1.3162,1.31264,1.31522,hold,-0.023430000000000045,0
100,2020.01.08,10:00:00,1.31522,1.31694,1.31387,1.31658,short_buy,-0.024790000000000072,-0.024790000000000072
101,2020.01.08,11:00:00,1.31659,1.31692,1.311,1.31199,hold,0,-0.024790000000000072
102,2020.01.08,12:00:00,1.312,1.31357,1.30912,1.31199,hold,0,-0.024790000000000072
103,2020.01.08,13:00:00,1.31199,1.31243,1.30988,1.31087,hold,0,-0.024790000000000072
104,2020.01.08,14:00:00,1.31087,1.31194,1.30801,1.30927,short,0,-0.024790000000000072
105,2020.01.08,15:00:00,1.30927,1.31248,1.3086,1.31218,hold,-0.02290999999999997,-0.024790000000000072
106,2020.01.08,16:00:00,1.31218,1.3139,1.31194,1.31248,hold,-0.023210000000000158,-0.024790000000000072
107,2020.01.08,17:00:00,1.31247,1.31334,1.3087,1.31002,hold,-0.02075000000000003,-0.024790000000000072
108,2020.01.08,18:00:00,1.30997,1.31086,1.30826,1.31084,hold,-0.021570000000000072,-0.024790000000000072
109,2020.01.08,19:00:00,1.31084,1.31168,1.31012,1.31047,hold,-0.02120000000000009,-0.024790000000000072
110,2020.01.08,20:00:00,1.31048,1.3106,1.30961,1.3103,hold,-0.021030000000000087,-0.024790000000000072
111,2020.01.08,21:00:00,1.3103,1.31032,1.30973,1.31008,hold,-0.020809999999999978,-0.024790000000000072
112,2020.01.08,22:00:00,1.31007,1.3103,1.30974,1.30977,hold,-0.020500000000000167,-0.024790000000000072
113,2020.01.08,23:00:00,1.30977,1.3099,1.30917,1.30938,hold,-0.020110000000000055,-0.024790000000000072
114,2020.01.09,00:00:00,1.30937,1.31015,1.30935,1.30985,hold,-0.020580000000000025,-0.024790000000000072
115,2020.01.09,01:00:00,1.30987,1.31053,1.30956,1.31049,hold,-0.02122,-0.024790000000000072
116,2020.01.09,02:00:00,1.31049,1.31119,1.3103,1.31091,hold,-0.021640000000000086,-0.024790000000000072
117,2020.01.09,03:00:00,1.3109,1.3114,1.31041,1.31117,hold,-0.021900000000000013,-0.024790000000000072
118,2020.01.09,04:00:00,1.31117,1.3112,1.31041,1.31087,hold,-0.021600000000000046,-0.024790000000000072
119,2020.01.09,05:00:00,1.31087,1.31113,1.31057,1.3106,hold,-0.021330000000000054,-0.024790000000000072
120,2020.01.09,06:00:00,1.3106,1.3109,1.31045,1.31087,hold,-0.021600000000000046,-0.024790000000000072
121,2020.01.09,07:00:00,1.31087,1.31187,1.31082,1.31165,hold,-0.02238000000000005,-0.024790000000000072
122,2020.01.09,08:00:00,1.31161,1.31234,1.31077,1.31105,hold,-0.021780000000000115,-0.024790000000000072
123,2020.01.09,09:00:00,1.31104,1.31184,1.3101,1.31138,hold,-0.022110000000000057,-0.024790000000000072
124,2020.01.09,10:00:00,1.31138,1.31138,1.3085,1.30875,hold,-0.019480000000000147,-0.024790000000000072
125,2020.01.09,11:00:00,1.30872,1.30912,1.30174,1.30274,hold,-0.013470000000000076,-0.024790000000000072
126,2020.01.09,12:00:00,1.30272,1.30433,1.30191,1.30426,hold,-0.014990000000000041,-0.024790000000000072
127,2020.01.09,13:00:00,1.30425,1.30512,1.30134,1.30192,hold,-0.012650000000000033,-0.024790000000000072
128,2020.01.09,14:00:00,1.30192,1.30407,1.3013,1.30373,hold,-0.014460000000000122,-0.024790000000000072
129,2020.01.09,15:00:00,1.30373,1.3069,1.3022,1.3052,hold,-0.015929999999999982,-0.024790000000000072
130,2020.01.09,16:00:00,1.30521,1.30581,1.30369,1.3049,hold,-0.015630000000000015,-0.024790000000000072
131,2020.01.09,17:00:00,1.3049,1.30539,1.30331,1.30483,hold,-0.015560000000000001,-0.024790000000000072
132,2020.01.09,18:00:00,1.30482,1.30686,1.30433,1.30681,hold,-0.017540000000000094,-0.024790000000000072
133,2020.01.09,19:00:00,1.30681,1.30686,1.30606,1.30613,hold,-0.01686000000000008,-0.024790000000000072
134,2020.01.09,20:00:00,1.30612,1.30638,1.30549,1.30554,hold,-0.01626999999999999,-0.024790000000000072
135,2020.01.09,21:00:00,1.30554,1.30592,1.3054,1.30569,hold,-0.016420000000000084,-0.024790000000000072
136,2020.01.09,22:00:00,1.3057,1.30672,1.30569,1.30662,hold,-0.01734999999999996,-0.024790000000000072
137,2020.01.09,23:00:00,1.30662,1.30676,1.30624,1.30659,hold,-0.017319999999999985,-0.024790000000000072
138,2020.01.10,00:00:00,1.30659,1.30681,1.30634,1.30672,hold,-0.01745000000000017,-0.024790000000000072
139,2020.01.10,01:00:00,1.30674,1.30709,1.30661,1.30694,hold,-0.017670000000000057,-0.024790000000000072
140,2020.01.10,02:00:00,1.30695,1.30725,1.30654,1.30678,hold,-0.01751000000000012,-0.024790000000000072
141,2020.01.10,03:00:00,1.30678,1.30693,1.30597,1.30631,hold,-0.01704000000000015,-0.024790000000000072
142,2020.01.10,04:00:00,1.30631,1.30667,1.30601,1.30656,hold,-0.01729000000000001,-0.024790000000000072
143,2020.01.10,05:00:00,1.30656,1.30688,1.3065,1.30681,hold,-0.017540000000000094,-0.024790000000000072
144,2020.01.10,06:00:00,1.30681,1.30818,1.30663,1.30762,hold,-0.01835000000000007,-0.024790000000000072
145,2020.01.10,07:00:00,1.30762,1.30833,1.30725,1.30822,hold,-0.018950000000000005,-0.024790000000000072
146,2020.01.10,08:00:00,1.30823,1.30914,1.30802,1.30843,short_buy,-0.01916000000000005,-0.04395000000000012
147,2020.01.10,09:00:00,1.30844,1.30867,1.30551,1.30596,hold,0,-0.04395000000000012
148,2020.01.10,10:00:00,1.30596,1.30716,1.3048,1.30665,hold,0,-0.04395000000000012
149,2020.01.10,11:00:00,1.30664,1.30879,1.30505,1.30676,hold,0,-0.04395000000000012
150,2020.01.10,12:00:00,1.30679,1.30724,1.305,1.3056,hold,0,-0.04395000000000012
151,2020.01.10,13:00:00,1.30558,1.30802,1.30538,1.30735,short,0,-0.04395000000000012
152,2020.01.10,14:00:00,1.30735,1.3088,1.30718,1.30843,short_buy,-0.02107999999999997,-0.06503000000000009
153,2020.01.10,15:00:00,1.30837,1.30967,1.30648,1.30692,hold,0,-0.06503000000000009
154,2020.01.10,16:00:00,1.30692,1.30732,1.30553,1.3065,hold,0,-0.06503000000000009
155,2020.01.10,17:00:00,1.30648,1.30779,1.30568,1.30603,hold,0,-0.06503000000000009
156,2020.01.10,18:00:00,1.30605,1.30624,1.30422,1.30587,hold,0,-0.06503000000000009
157,2020.01.10,19:00:00,1.30587,1.30696,1.30512,1.30616,short,0,-0.06503000000000009
158,2020.01.10,20:00:00,1.30612,1.30634,1.30541,1.30551,hold,-0.01934999999999996,-0.06503000000000009
159,2020.01.10,21:00:00,1.30551,1.30628,1.30534,1.30619,hold,-0.020029999999999975,-0.06503000000000009
160,2020.01.10,22:00:00,1.30618,1.30622,1.30535,1.30561,hold,-0.01944999999999995,-0.06503000000000009
161,2020.01.10,23:00:00,1.30556,1.30641,1.30535,1.30637,hold,-0.020210000000000044,-0.06503000000000009
162,2020.01.13,00:00:00,1.30364,1.30419,1.30324,1.30351,hold,-0.01734999999999996,-0.06503000000000009
163,2020.01.13,01:00:00,1.30358,1.30444,1.30334,1.30432,hold,-0.018159999999999937,-0.06503000000000009
164,2020.01.13,02:00:00,1.30432,1.30453,1.30356,1.30367,hold,-0.01751000000000012,-0.06503000000000009
165,2020.01.13,03:00:00,1.30367,1.3039,1.3032,1.30388,hold,-0.01771999999999994,-0.06503000000000009
166,2020.01.13,04:00:00,1.30388,1.3039,1.30327,1.30342,hold,-0.017260000000000036,-0.06503000000000009
167,2020.01.13,05:00:00,1.30342,1.304,1.30309,1.30389,hold,-0.017730000000000006,-0.06503000000000009
168,2020.01.13,06:00:00,1.30389,1.30411,1.30358,1.30359,hold,-0.01743000000000004,-0.06503000000000009
169,2020.01.13,07:00:00,1.30359,1.30361,1.3025,1.30327,hold,-0.01710999999999994,-0.06503000000000009
170,2020.01.13,08:00:00,1.30327,1.30328,1.30217,1.3027,hold,-0.016539999999999982,-0.06503000000000009
171,2020.01.13,09:00:00,1.30266,1.30269,1.29951,1.30009,hold,-0.01392999999999998,-0.06503000000000009
172,2020.01.13,10:00:00,1.30005,1.30079,1.29851,1.30013,hold,-0.01397000000000002,-0.06503000000000009
173,2020.01.13,11:00:00,1.30012,1.30078,1.2965,1.29726,hold,-0.011100000000000092,-0.06503000000000009
174,2020.01.13,12:00:00,1.29726,1.29935,1.2961,1.29844,hold,-0.012280000000000051,-0.06503000000000009
175,2020.01.13,13:00:00,1.29844,1.29888,1.29648,1.29648,hold,-0.01032000000000009,-0.06503000000000009
176,2020.01.13,14:00:00,1.29648,1.29797,1.29609,1.29759,hold,-0.011430000000000034,-0.06503000000000009
177,2020.01.13,15:00:00,1.2976,1.29924,1.29704,1.2984,hold,-0.012240000000000011,-0.06503000000000009
178,2020.01.13,16:00:00,1.29839,1.29989,1.29808,1.29946,hold,-0.013300000000000072,-0.06503000000000009
179,2020.01.13,17:00:00,1.29948,1.29948,1.29745,1.29781,hold,-0.01164999999999992,-0.06503000000000009
180,2020.01.13,18:00:00,1.2978,1.29909,1.2975,1.2983,hold,-0.012140000000000022,-0.06503000000000009
181,2020.01.13,19:00:00,1.2983,1.29971,1.29788,1.29951,hold,-0.013349999999999956,-0.06503000000000009
182,2020.01.13,20:00:00,1.29951,1.29972,1.299,1.2996,hold,-0.013440000000000101,-0.06503000000000009
183,2020.01.13,21:00:00,1.2996,1.30009,1.29938,1.29981,hold,-0.013649999999999923,-0.06503000000000009
184,2020.01.13,22:00:00,1.2998,1.30031,1.29947,1.2995,hold,-0.013340000000000112,-0.06503000000000009
185,2020.01.13,23:00:00,1.2995,1.29952,1.29853,1.29867,hold,-0.012510000000000004,-0.06503000000000009
186,2020.01.14,00:00:00,1.29867,1.29938,1.29843,1.29882,hold,-0.012660000000000098,-0.06503000000000009
187,2020.01.14,01:00:00,1.29884,1.29933,1.29859,1.2986,hold,-0.01243999999999999,-0.06503000000000009
188,2020.01.14,02:00:00,1.2986,1.29958,1.2986,1.29942,hold,-0.013260000000000032,-0.06503000000000009
189,2020.01.14,03:00:00,1.29942,1.30004,1.29882,1.29912,hold,-0.012960000000000065,-0.06503000000000009
190,2020.01.14,04:00:00,1.29913,1.30023,1.2988,1.29981,hold,-0.013649999999999923,-0.06503000000000009
191,2020.01.14,05:00:00,1.29981,1.29998,1.29901,1.29902,hold,-0.012860000000000076,-0.06503000000000009
192,2020.01.14,06:00:00,1.29902,1.29958,1.29893,1.29942,hold,-0.013260000000000032,-0.06503000000000009
193,2020.01.14,07:00:00,1.29942,1.29956,1.29882,1.29886,hold,-0.012699999999999916,-0.06503000000000009
194,2020.01.14,08:00:00,1.29892,1.29939,1.29867,1.29873,hold,-0.012569999999999953,-0.06503000000000009
195,2020.01.14,09:00:00,1.29874,1.29878,1.29648,1.29782,hold,-0.011659999999999986,-0.06503000000000009
196,2020.01.14,10:00:00,1.29787,1.29828,1.29541,1.29707,hold,-0.010909999999999958,-0.06503000000000009
197,2020.01.14,11:00:00,1.29707,1.29735,1.29625,1.29721,hold,-0.011049999999999987,-0.06503000000000009
198,2020.01.14,12:00:00,1.29721,1.29867,1.2967,1.2985,hold,-0.01234,-0.06503000000000009
199,2020.01.14,13:00:00,1.2985,1.30139,1.29786,1.29979,hold,-0.013630000000000014,-0.06503000000000009
200,2020.01.14,14:00:00,1.29979,1.30012,1.29731,1.29752,hold,-0.01136000000000002,-0.06503000000000009
201,2020.01.14,15:00:00,1.2975,1.29936,1.29733,1.29899,hold,-0.012830000000000102,-0.06503000000000009
202,2020.01.14,16:00:00,1.29899,1.30047,1.29872,1.30025,short_buy,-0.014089999999999919,-0.07912000000000001
203,2020.01.14,17:00:00,1.30022,1.30138,1.29932,1.30099,hold,0,-0.07912000000000001
204,2020.01.14,18:00:00,1.30099,1.30179,1.30001,1.30158,hold,0,-0.07912000000000001
205,2020.01.14,19:00:00,1.30158,1.30248,1.30133,1.30212,hold,0,-0.07912000000000001
206,2020.01.14,20:00:00,1.30212,1.30304,1.30212,1.30262,hold,0,-0.07912000000000001
207,2020.01.14,21:00:00,1.30269,1.3033,1.30253,1.30269,hold,0,-0.07912000000000001
208,2020.01.14,22:00:00,1.30268,1.30277,1.30203,1.30208,hold,0,-0.07912000000000001
209,2020.01.14,23:00:00,1.30208,1.30233,1.30156,1.30157,hold,0,-0.07912000000000001
210,2020.01.15,00:00:00,1.30151,1.30209,1.30151,1.30204,hold,0,-0.07912000000000001
211,2020.01.15,01:00:00,1.30205,1.30222,1.30181,1.30209,hold,0,-0.07912000000000001
212,2020.01.15,02:00:00,1.30209,1.30244,1.30137,1.30179,hold,0,-0.07912000000000001
213,2020.01.15,03:00:00,1.30179,1.3024,1.30169,1.30234,hold,0,-0.07912000000000001
214,2020.01.15,04:00:00,1.30234,1.30241,1.30183,1.30215,hold,0,-0.07912000000000001
215,2020.01.15,05:00:00,1.30216,1.30246,1.30204,1.30239,hold,0,-0.07912000000000001
216,2020.01.15,06:00:00,1.30248,1.30291,1.30244,1.30275,hold,0,-0.07912000000000001
217,2020.01.15,07:00:00,1.30275,1.30333,1.3026,1.30322,hold,0,-0.07912000000000001
218,2020.01.15,08:00:00,1.30322,1.30423,1.30279,1.30329,hold,0,-0.07912000000000001
219,2020.01.15,09:00:00,1.30328,1.30368,1.30166,1.30201,hold,0,-0.07912000000000001
220,2020.01.15,10:00:00,1.30201,1.30203,1.30006,1.30169,hold,0,-0.07912000000000001
221,2020.01.15,11:00:00,1.30168,1.30206,1.29848,1.29915,hold,0,-0.07912000000000001
222,2020.01.15,12:00:00,1.29915,1.3008,1.29877,1.3007,hold,0,-0.07912000000000001
223,2020.01.15,13:00:00,1.30066,1.30291,1.30041,1.30146,short,0,-0.07912000000000001
224,2020.01.15,14:00:00,1.30146,1.30151,1.3,1.30058,hold,-0.01912000000000001,-0.07912000000000001
225,2020.01.15,15:00:00,1.30058,1.30106,1.30004,1.30083,hold,-0.01936999999999987,-0.07912000000000001
226,2020.01.15,16:00:00,1.30083,1.30358,1.30071,1.30311,hold,-0.02164999999999993,-0.07912000000000001
227,2020.01.15,17:00:00,1.30311,1.30311,1.30093,1.30223,short_buy,-0.020769999999999938,-0.09988999999999995
228,2020.01.15,18:00:00,1.30224,1.3029,1.30197,1.30277,hold,0,-0.09988999999999995
229,2020.01.15,19:00:00,1.30277,1.30378,1.30269,1.30329,hold,0,-0.09988999999999995
230,2020.01.15,20:00:00,1.30329,1.30393,1.30266,1.30277,hold,0,-0.09988999999999995
231,2020.01.15,21:00:00,1.30274,1.30326,1.30241,1.30251,hold,0,-0.09988999999999995
232,2020.01.15,22:00:00,1.30251,1.30316,1.30226,1.30304,hold,0,-0.09988999999999995
233,2020.01.15,23:00:00,1.30304,1.30384,1.30272,1.30373,hold,0,-0.09988999999999995
234,2020.01.16,00:00:00,1.30373,1.3057,1.30359,1.30447,hold,0,-0.09988999999999995
235,2020.01.16,01:00:00,1.30448,1.30471,1.30373,1.30393,hold,0,-0.09988999999999995
236,2020.01.16,02:00:00,1.30394,1.3047,1.30373,1.30414,hold,0,-0.09988999999999995
237,2020.01.16,03:00:00,1.30415,1.30442,1.30396,1.30439,hold,0,-0.09988999999999995
238,2020.01.16,04:00:00,1.30439,1.30452,1.30399,1.30443,hold,0,-0.09988999999999995
239,2020.01.16,05:00:00,1.3044,1.30506,1.30427,1.30466,hold,0,-0.09988999999999995
240,2020.01.16,06:00:00,1.30466,1.30521,1.30452,1.30471,hold,0,-0.09988999999999995
241,2020.01.16,07:00:00,1.30471,1.30517,1.30461,1.30482,hold,0,-0.09988999999999995
242,2020.01.16,08:00:00,1.30482,1.30486,1.30349,1.30406,hold,0,-0.09988999999999995
243,2020.01.16,09:00:00,1.30398,1.30481,1.30341,1.30369,hold,0,-0.09988999999999995
244,2020.01.16,10:00:00,1.30369,1.30647,1.30251,1.30505,hold,0,-0.09988999999999995
245,2020.01.16,11:00:00,1.30505,1.30621,1.30467,1.30534,hold,0,-0.09988999999999995
246,2020.01.16,12:00:00,1.30537,1.30641,1.30488,1.30614,hold,0,-0.09988999999999995
247,2020.01.16,13:00:00,1.30614,1.3064,1.30517,1.30603,hold,0,-0.09988999999999995
248,2020.01.16,14:00:00,1.30603,1.30745,1.30577,1.30655,hold,0,-0.09988999999999995
249,2020.01.16,15:00:00,1.30652,1.30708,1.30489,1.30493,hold,0,-0.09988999999999995
250,2020.01.16,16:00:00,1.3049,1.30597,1.30425,1.30501,hold,0,-0.09988999999999995
251,2020.01.16,17:00:00,1.30499,1.30703,1.30316,1.30632,hold,0,-0.09988999999999995
252,2020.01.16,18:00:00,1.3063,1.30813,1.30578,1.30761,hold,0,-0.09988999999999995
253,2020.01.16,19:00:00,1.30761,1.30829,1.30676,1.30739,hold,0,-0.09988999999999995
254,2020.01.16,20:00:00,1.30739,1.30779,1.30625,1.30651,hold,0,-0.09988999999999995
255,2020.01.16,21:00:00,1.30652,1.30681,1.3063,1.30671,hold,0,-0.09988999999999995
256,2020.01.16,22:00:00,1.30672,1.30773,1.30668,1.30751,hold,0,-0.09988999999999995
257,2020.01.16,23:00:00,1.3075,1.30788,1.30719,1.30778,hold,0,-0.09988999999999995
258,2020.01.17,00:00:00,1.30783,1.30787,1.3068,1.30755,hold,0,-0.09988999999999995
259,2020.01.17,01:00:00,1.30755,1.30794,1.3074,1.30762,hold,0,-0.09988999999999995
260,2020.01.17,02:00:00,1.30762,1.30781,1.30713,1.30753,hold,0,-0.09988999999999995
261,2020.01.17,03:00:00,1.30752,1.3077,1.30638,1.30671,hold,0,-0.09988999999999995
262,2020.01.17,04:00:00,1.30674,1.30801,1.30674,1.30745,hold,0,-0.09988999999999995
263,2020.01.17,05:00:00,1.30745,1.30753,1.30722,1.30743,hold,0,-0.09988999999999995
264,2020.01.17,06:00:00,1.30743,1.30753,1.30689,1.3071,hold,0,-0.09988999999999995
265,2020.01.17,07:00:00,1.3071,1.30751,1.3069,1.30743,hold,0,-0.09988999999999995
266,2020.01.17,08:00:00,1.30742,1.30902,1.30723,1.30878,hold,0,-0.09988999999999995
267,2020.01.17,09:00:00,1.30878,1.30894,1.30748,1.30811,hold,0,-0.09988999999999995
268,2020.01.17,10:00:00,1.30824,1.31001,1.30768,1.30933,hold,0,-0.09988999999999995
269,2020.01.17,11:00:00,1.30932,1.31187,1.30399,1.30552,hold,0,-0.09988999999999995
270,2020.01.17,12:00:00,1.30548,1.30664,1.30401,1.30458,hold,0,-0.09988999999999995
271,2020.01.17,13:00:00,1.30458,1.30458,1.30263,1.30361,short,0,-0.09988999999999995
272,2020.01.17,14:00:00,1.30361,1.30596,1.30323,1.30514,hold,-0.021530000000000032,-0.09988999999999995
273,2020.01.17,15:00:00,1.30513,1.30558,1.30443,1.30449,hold,-0.020879999999999992,-0.09988999999999995
274,2020.01.17,16:00:00,1.30448,1.30483,1.30262,1.30319,hold,-0.019580000000000135,-0.09988999999999995
275,2020.01.17,17:00:00,1.30312,1.30325,1.30159,1.30299,hold,-0.019380000000000158,-0.09988999999999995
276,2020.01.17,18:00:00,1.303,1.30321,1.30188,1.3028,hold,-0.019190000000000023,-0.09988999999999995
277,2020.01.17,19:00:00,1.3028,1.30293,1.30174,1.30238,hold,-0.018770000000000158,-0.09988999999999995
278,2020.01.17,20:00:00,1.30236,1.30243,1.3017,1.30181,hold,-0.018199999999999977,-0.09988999999999995
